type,augmented,depth,width,epochs,batch_size,learning_rate,mse_train,mse_train_aug,mse_val,mse_val_aug,mse_test,mse_test_aug
eqv,True,5,4,1000,32,0.01,0.014947503805160522,0.01429103221744299,0.00895819254219532,0.014761364087462425,0.02439558506011963,0.02439558506011963
fcnn,False,5,4,1000,32,0.01,0.007272282615303993,0.02246187813580036,0.004649657756090164,0.021263176575303078,0.010885762982070446,0.031748052686452866
fcnn,True,5,4,1000,32,0.01,0.010437799617648125,0.0181766115128994,0.006565352901816368,0.019080115482211113,0.014961890876293182,0.026264796033501625
fcnn,False,5,16,1000,32,0.01,0.007192980498075485,0.021809378638863564,0.005213052965700626,0.02170911803841591,0.010408567264676094,0.03145410865545273
fcnn,True,5,16,1000,32,0.01,0.007727216929197311,0.013506848365068436,0.004546864423900843,0.014240683987736702,0.010924628004431725,0.02198249287903309
eqv,False,6,4,1000,32,0.01,0.014312281273305416,0.013731777667999268,0.008607459254562855,0.013731899671256542,0.02212345600128174,0.02212345600128174
eqv,True,6,4,1000,32,0.01,0.014161847531795502,0.01349012739956379,0.007433377671986818,0.013360816985368729,0.01901647262275219,0.01901647262275219
fcnn,False,6,4,1000,32,0.01,0.006678521167486906,0.021978478878736496,0.005014899652451277,0.021185530349612236,0.010466326028108597,0.029503097757697105
fcnn,True,6,4,1000,32,0.01,0.01042280811816454,0.017923973500728607,0.007181047461926937,0.019058672711253166,0.015088705345988274,0.024657579138875008
fcnn,False,6,16,1000,32,0.01,0.006340638268738985,0.020244507119059563,0.0050421180203557014,0.01870543509721756,0.009148391894996166,0.02682870253920555
fcnn,True,6,16,1000,32,0.01,0.008020889945328236,0.014087523333728313,0.0046087391674518585,0.014668193645775318,0.01138579286634922,0.022035161033272743
eqv,False,6,4,1000,32,0.01,0.015231860801577568,0.014687037095427513,0.010314125567674637,0.015131271444261074,0.022041354328393936,0.022041352465748787
eqv,True,6,4,1000,32,0.01,0.01406726986169815,0.013429760001599789,0.007695838343352079,0.013321626000106335,0.0204138346016407,0.020413832738995552
fcnn,False,6,4,1000,32,0.01,0.007472272962331772,0.019863370805978775,0.004930837545543909,0.0195668563246727,0.016411127522587776,0.030064141377806664
fcnn,True,6,4,1000,32,0.01,0.010682713240385056,0.020124131813645363,0.007309860084205866,0.02116737700998783,0.013173810206353664,0.027094893157482147
fcnn,False,6,16,1000,32,0.01,0.006246638018637896,0.02156190015375614,0.005353706888854504,0.02074098214507103,0.007667685858905315,0.028748122975230217
fcnn,True,6,16,1000,32,0.01,0.009226992726325989,0.015167366713285446,0.0047064730897545815,0.01640358380973339,0.014818698167800903,0.024011075496673584
eqv,False,6,4,1000,32,0.01,0.015370575711131096,0.014833166263997555,0.010419175960123539,0.015169002115726471,0.02145731821656227,0.021457316353917122
eqv,True,6,4,1000,32,0.01,0.015021556057035923,0.014302876777946949,0.007856075651943684,0.014198455959558487,0.021365270018577576,0.021365270018577576
fcnn,False,6,4,1000,32,0.01,0.008003905415534973,0.020035600289702415,0.007854009047150612,0.02045358717441559,0.012048417702317238,0.028096560388803482
fcnn,True,6,4,1000,32,0.01,0.01097026839852333,0.022042185068130493,0.00692743668332696,0.021244799718260765,0.012912002392113209,0.029126306995749474
fcnn,False,6,16,1000,32,0.01,0.006718009244650602,0.019554341211915016,0.0052021341398358345,0.018679538741707802,0.012256244197487831,0.026889733970165253
fcnn,True,6,16,1000,32,0.01,0.007082796189934015,0.012027501128613949,0.0046987710520625114,0.012567674741148949,0.03352101519703865,0.031685080379247665
eqv,False,6,4,1000,32,0.01,0.014799020253121853,0.014186587184667587,0.009258522652089596,0.014673218131065369,0.024141862988471985,0.024141862988471985
eqv,True,6,4,1000,32,0.01,0.014308754354715347,0.013657952658832073,0.007791201584041119,0.013534072786569595,0.01941044069826603,0.01941044256091118
fcnn,False,6,4,1000,32,0.01,0.0077820392325520515,0.020003730431199074,0.00497922720387578,0.01929662935435772,0.01396825723350048,0.029578883200883865
fcnn,True,6,4,1000,32,0.01,0.009799406863749027,0.020515473559498787,0.006830805912613869,0.021406332030892372,0.011569824069738388,0.02708708867430687
fcnn,False,6,16,1000,32,0.01,0.007113324012607336,0.018808772787451744,0.005498433485627174,0.01802988350391388,0.010712264105677605,0.02701885625720024
fcnn,True,6,16,1000,32,0.01,0.0075389910489320755,0.013367176987230778,0.004414732102304697,0.014669287018477917,0.01171405240893364,0.021974947303533554
eqv,False,6,4,1000,32,0.01,0.014285881072282791,0.01367924828082323,0.008415156044065952,0.013771839439868927,0.02018880844116211,0.02018880844116211
eqv,True,6,4,1000,32,0.01,0.014490840956568718,0.01381641998887062,0.007995649240911007,0.013951495289802551,0.023604707792401314,0.023604705929756165
fcnn,False,6,4,1000,32,0.01,0.007174104917794466,0.02013169229030609,0.005399205721914768,0.019205285236239433,0.011743634939193726,0.0293949656188488
fcnn,True,6,4,1000,32,0.01,0.010730909183621407,0.019128095358610153,0.007394786924123764,0.019257381558418274,0.014546574093401432,0.025904951617121696
fcnn,False,6,16,1000,32,0.01,0.0064999936148524284,0.02033868059515953,0.005097248125821352,0.01928779110312462,0.009579850360751152,0.027706777676939964
fcnn,True,6,16,1000,32,0.01,0.007933279499411583,0.011999303475022316,0.004763528238981962,0.013639749027788639,0.012111091986298561,0.02195955067873001
eqv,False,6,4,1000,32,0.01,0.014372600242495537,0.013788696378469467,0.008604126051068306,0.013758032582700253,0.021978288888931274,0.021978288888931274
eqv,True,6,4,1000,32,0.01,0.013726592063903809,0.013086989521980286,0.0075326357036828995,0.013180426321923733,0.01951923780143261,0.01951923966407776
fcnn,False,6,4,1000,32,0.01,0.007313549518585205,0.019960938021540642,0.004923495464026928,0.01930825039744377,0.011633150279521942,0.02966187708079815
fcnn,True,6,4,1000,32,0.01,0.0105589022859931,0.01672612503170967,0.00755692133679986,0.017401639372110367,0.01548134908080101,0.023465437814593315
fcnn,False,6,16,1000,32,0.01,0.007554635405540466,0.01916729472577572,0.005413615610450506,0.0178472138941288,0.010175969451665878,0.025983020663261414
fcnn,True,6,16,1000,32,0.01,0.006996416486799717,0.013464313931763172,0.005076596979051828,0.01421747263520956,0.011802412569522858,0.020984141156077385
eqv,False,6,4,1000,32,0.01,0.014652017503976822,0.014069541357457638,0.008868001401424408,0.014008847065269947,0.020084481686353683,0.020084483548998833
eqv,True,6,4,1000,32,0.01,0.014142217114567757,0.013478878885507584,0.007518339902162552,0.013372181914746761,0.01881064474582672,0.01881064474582672
fcnn,False,6,4,1000,32,0.01,0.009962402284145355,0.01833256334066391,0.00805276446044445,0.017687927931547165,0.013251190073788166,0.025584446266293526
fcnn,True,6,4,1000,32,0.01,0.00910889357328415,0.017830880358815193,0.006414143368601799,0.018787603825330734,0.011335032060742378,0.024065135046839714
fcnn,False,6,16,1000,32,0.01,0.007751431316137314,0.019408928230404854,0.005211610347032547,0.01878351718187332,0.010482356883585453,0.025452252477407455
fcnn,True,6,16,1000,32,0.01,0.007891162298619747,0.013569089584052563,0.004177174996584654,0.014976141974329948,0.015463443472981453,0.025792259722948074
eqv,False,6,4,1000,32,0.01,0.01524517871439457,0.014692610129714012,0.010226056911051273,0.015111122280359268,0.022016627714037895,0.022016627714037895
eqv,True,6,4,1000,32,0.01,0.013755383901298046,0.013120494782924652,0.0076193129643797874,0.013225617818534374,0.019593626260757446,0.019593626260757446
fcnn,False,6,4,1000,32,0.01,0.01099446415901184,0.019173316657543182,0.008075444959104061,0.018838943913578987,0.013209274969995022,0.025947105139493942
fcnn,True,6,4,1000,32,0.01,0.009782260283827782,0.020130692049860954,0.0069856890477240086,0.02035251446068287,0.010687456466257572,0.0268572848290205
fcnn,False,6,16,1000,32,0.01,0.01053737010806799,0.020048609003424644,0.007723788730800152,0.01971757970750332,0.012837396934628487,0.0266331247985363
fcnn,True,6,16,1000,32,0.01,0.008495158515870571,0.01292969100177288,0.005254153162240982,0.013919992372393608,0.013971162028610706,0.020678706467151642
eqv,False,6,4,1000,32,0.01,0.015444614924490452,0.01488376222550869,0.010418287478387356,0.01537779439240694,0.022034872323274612,0.022034870460629463
eqv,True,6,4,1000,32,0.01,0.014946622774004936,0.014294097200036049,0.00899440050125122,0.014762697741389275,0.024291645735502243,0.024291647598147392
fcnn,False,6,4,1000,32,0.01,0.007695644162595272,0.022471541538834572,0.005537458695471287,0.02062768116593361,0.011221444234251976,0.03199302405118942
fcnn,True,6,4,1000,32,0.01,0.010138040408492088,0.016501056030392647,0.006368469446897507,0.017263825982809067,0.013417419046163559,0.022206958383321762
fcnn,False,6,16,1000,32,0.01,0.006295672617852688,0.02266637422144413,0.005600999109447002,0.021227091550827026,0.0076105548068881035,0.029152683913707733
fcnn,True,6,16,1000,32,0.01,0.008756485767662525,0.013379154726862907,0.004687338136136532,0.014543545432388783,0.012061648070812225,0.021594619378447533
eqv,False,6,4,1000,32,0.01,0.014393533580005169,0.01386591698974371,0.009627392515540123,0.014292319305241108,0.02401326596736908,0.02401326596736908
eqv,True,6,4,1000,32,0.01,0.014893796294927597,0.014186875894665718,0.008113659918308258,0.014357021078467369,0.0235646590590477,0.0235646590590477
fcnn,False,6,4,1000,32,0.01,0.006276038009673357,0.0223532821983099,0.0046662138774991035,0.020891323685646057,0.01458053383976221,0.03391173109412193
fcnn,True,6,4,1000,32,0.01,0.010108428075909615,0.020107675343751907,0.006750291679054499,0.019841104745864868,0.012593483552336693,0.026780307292938232
fcnn,False,6,16,1000,32,0.01,0.0062811290845274925,0.021031368523836136,0.00529043935239315,0.019808180630207062,0.008756292052567005,0.028680497780442238
fcnn,True,6,16,1000,32,0.01,0.007567886263132095,0.011832667514681816,0.004660575184971094,0.014082533307373524,0.011539029888808727,0.01961767114698887
eqv,False,7,4,1000,32,0.01,0.014156611636281013,0.013574003241956234,0.008334968239068985,0.013476288877427578,0.019567489624023438,0.019567489624023438
eqv,True,7,4,1000,32,0.01,0.014015300199389458,0.013367296196520329,0.007630629930645227,0.013350656256079674,0.019516747444868088,0.019516749307513237
fcnn,False,7,4,1000,32,0.01,0.007576929405331612,0.018908103927969933,0.0053990245796740055,0.01875564269721508,0.012271078303456306,0.02721647545695305
fcnn,True,7,4,1000,32,0.01,0.009370756335556507,0.01986795663833618,0.006385257467627525,0.019756874069571495,0.01114807277917862,0.025789078325033188
fcnn,False,7,16,1000,32,0.01,0.006504353601485491,0.020377550274133682,0.006113321054726839,0.018867069855332375,0.009848946705460548,0.02626480720937252
fcnn,True,7,16,1000,32,0.01,0.008240577764809132,0.015188796445727348,0.00394699489697814,0.016467468813061714,0.01229102909564972,0.022550106048583984
eqv,False,7,4,1000,32,0.01,0.013521839864552021,0.012951319105923176,0.007845481857657433,0.012880605645477772,0.0194142684340477,0.0194142684340477
eqv,True,7,4,1000,32,0.01,0.014321835711598396,0.01364449318498373,0.0075849005952477455,0.013562792912125587,0.018785862252116203,0.018785862252116203
fcnn,False,7,4,1000,32,0.01,0.006963385734707117,0.0196499302983284,0.00472417613491416,0.019064778462052345,0.014337033033370972,0.03132183849811554
fcnn,True,7,4,1000,32,0.01,0.010980548337101936,0.022578846663236618,0.007256705313920975,0.022168302908539772,0.012025140225887299,0.029153574258089066
fcnn,False,7,16,1000,32,0.01,0.0063648829236626625,0.023020442575216293,0.005551372654736042,0.02174636721611023,0.006853308063000441,0.02916882187128067
fcnn,True,7,16,1000,32,0.01,0.007165434770286083,0.012674378231167793,0.004507039207965136,0.014688907191157341,0.00993072148412466,0.02317720837891102
eqv,False,7,4,1000,32,0.01,0.015179065987467766,0.014580454677343369,0.009669714607298374,0.01496055070310831,0.023382939398288727,0.023382939398288727
eqv,True,7,4,1000,32,0.01,0.014068150892853737,0.013440556824207306,0.00785882119089365,0.013398228213191032,0.02002859301865101,0.02002859301865101
fcnn,False,7,4,1000,32,0.01,0.00738501874729991,0.01887371577322483,0.004645238630473614,0.01795879937708378,0.011981700547039509,0.027153467759490013
fcnn,True,7,4,1000,32,0.01,0.010841943323612213,0.018352286890149117,0.007426298689097166,0.018213937059044838,0.016243480145931244,0.025024423375725746
fcnn,False,7,16,1000,32,0.01,0.007718381471931934,0.01851438730955124,0.00573648139834404,0.01777464896440506,0.00993071123957634,0.0255474504083395
fcnn,True,7,16,1000,32,0.01,0.007007168605923653,0.011626731604337692,0.004048221278935671,0.013819260522723198,0.01023022923618555,0.01947683095932007
eqv,False,7,4,1000,32,0.01,0.014283699914813042,0.013686814345419407,0.008054901845753193,0.013317608274519444,0.019208833575248718,0.019208833575248718
eqv,True,7,4,1000,32,0.01,0.015161476098001003,0.01451548095792532,0.009067021310329437,0.014774061739444733,0.02178802713751793,0.02178802900016308
fcnn,False,7,4,1000,32,0.01,0.007113835774362087,0.019286148250102997,0.005273223388940096,0.01907014101743698,0.012239601463079453,0.02834952250123024
fcnn,True,7,4,1000,32,0.01,0.010173273272812366,0.02124989964067936,0.007819492369890213,0.021982189267873764,0.012014782056212425,0.027992021292448044
fcnn,False,7,16,1000,32,0.01,0.007385737262666225,0.019771801307797432,0.005644301883876324,0.018660420551896095,0.009870154783129692,0.027902621775865555
fcnn,True,7,16,1000,32,0.01,0.00940684787929058,0.014217917807400227,0.004775690846145153,0.01578078791499138,0.015524640679359436,0.02337328903377056
eqv,False,7,4,1000,32,0.01,0.014410639181733131,0.013859707862138748,0.008800465613603592,0.01366040762513876,0.020126979798078537,0.020126981660723686
eqv,True,7,4,1000,32,0.01,0.014318129047751427,0.013707369565963745,0.008197994902729988,0.013587434776127338,0.021042514592409134,0.021042512729763985
fcnn,False,7,4,1000,32,0.01,0.006721951998770237,0.02126413583755493,0.004851205740123987,0.021413210779428482,0.013321196660399437,0.03135327249765396
fcnn,True,7,4,1000,32,0.01,0.011341103352606297,0.01703140325844288,0.007047559600323439,0.016853831708431244,0.015079755336046219,0.023487526923418045
fcnn,False,7,16,1000,32,0.01,0.007196320220828056,0.019507773220539093,0.005890782456845045,0.017668619751930237,0.009931646287441254,0.025217330083251
fcnn,True,7,16,1000,32,0.01,0.010026926174759865,0.010728004388511181,0.0050498186610639095,0.01331258937716484,0.01992398500442505,0.02090352214872837
eqv,False,7,4,1000,32,0.01,0.014447446912527084,0.01390477642416954,0.008985447697341442,0.013773662969470024,0.02101585641503334,0.02101585455238819
eqv,True,7,4,1000,32,0.01,0.01482146605849266,0.014110521413385868,0.007988286204636097,0.01426688302308321,0.023507777601480484,0.023507775738835335
fcnn,False,7,4,1000,32,0.01,0.0072729745879769325,0.01919318549335003,0.004203455988317728,0.018380863592028618,0.012964812107384205,0.027126720175147057
fcnn,True,7,4,1000,32,0.01,0.009873579256236553,0.019013196229934692,0.006587014067918062,0.01993727870285511,0.013934874907135963,0.02480340376496315
fcnn,False,7,16,1000,32,0.01,0.007374958135187626,0.020209595561027527,0.005861683748662472,0.019746186211705208,0.00920355599373579,0.026771819218993187
fcnn,True,7,16,1000,32,0.01,0.00815062876790762,0.012578576803207397,0.004372561350464821,0.014912973158061504,0.012724463827908039,0.020669342949986458
eqv,False,7,4,1000,32,0.01,0.014089441858232021,0.013552004471421242,0.008816282264888287,0.013560720719397068,0.01916390471160412,0.01916390471160412
eqv,True,7,4,1000,32,0.01,0.014063172973692417,0.013449511490762234,0.007953829132020473,0.013369559310376644,0.02002229169011116,0.02002228982746601
fcnn,False,7,4,1000,32,0.01,0.007514930330216885,0.018719259649515152,0.004525893367826939,0.018283836543560028,0.013705456629395485,0.028549160808324814
fcnn,True,7,4,1000,32,0.01,0.01022796519100666,0.019460953772068024,0.007297491654753685,0.02070794440805912,0.013712982647120953,0.02497360296547413
fcnn,False,7,16,1000,32,0.01,0.007227810099720955,0.01812567748129368,0.005605156999081373,0.016661381348967552,0.010688851587474346,0.024344123899936676
fcnn,True,7,16,1000,32,0.01,0.00779404491186142,0.012788861058652401,0.004164471291005611,0.014674796722829342,0.011930578388273716,0.022420130670070648
eqv,False,7,4,1000,32,0.01,0.014682948589324951,0.014061535708606243,0.008498113602399826,0.013982344418764114,0.019665580242872238,0.019665582105517387
eqv,True,7,4,1000,32,0.01,0.01403005514293909,0.01337960921227932,0.007664084900170565,0.013406406156718731,0.019792335107922554,0.019792335107922554
